orgao,link,titulo,reclamacao
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378240/ministerio-da-pesca-e-aquicultura/reclamacao-licenca-de-pesca-definitiva-nao-liberada/,Reclamação - Licença de Pesca Definitiva Não Liberada ," 
        Venho através deste, demonstrar minha indignação com SINPESQ - Sistema Nacional de Informação da Pesca e Aquicultura / SisRGP - Sistema Informatizado do Registro Geral da Atividade Pesqueira / Pescador Amador, pois fiz minha carteira de pesca amadora há mais de 90 dias e até hoje não foi liberada a licença de pesca amadora definitiva. Isso é um absurdo, como vocês controlam esse site e a liberação das licenças?
Não existe servidor para fazer isso?
Sou servidor público estadual e me sinto envergonhado com isso. 
Peço urgência de um retorno, caso contrário vou protocolar um reclamação formalizada.
Grato
Att/
Thiago Silva Guimarães
Protocolo de Licença: 2018012015170003193024         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378589/ministerio-da-pesca-e-aquicultura/carterinha-de-pesca/,Carterinha de pesca ," 
        Foi realizado o pagamento da carterinha de pesca amador a mais de um mes, encontro em contato com um e-mail que esta no site o mesmo não esta respodendo os e-mail, estou com um pesca agendada e minha carterinha provisoria ja espirou, preciso de uma resposta urgente.
Dados:
Nome: Orlando Feltrin
CPF: 57115761949
protocolo:2018031612580003292203         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377944/ministerio-da-pesca-e-aquicultura/nao-consigo-imprimir-carteira-definitiva-de-pesca/,NÃO CONSIGO IMPRIMIR CARTEIRA DEFINITIVA DE PESCA ," 
        IMPRIMI A GUIA DE PAGAMENTO DA  LICENÇA NACIONAL  PARA PESCA AMADORA EMBARCADA , O PAGAMENTO FOI REALIZADO DIA 27/03/2018, NO VALOR DE 60,00 NO BANCO DO BRASIL, NUMERO DO DOCUMENTO 32.701 , NR AUTENTICAÇÃO A.700.003.232.8AB.4F5 , AG/COD. BENEFICIARIO 1607/00333181, NOSSO NR 29421970002495721 , CONVENIO 02942197.
FOI IMPRESSA UMA CARTEIRA PROVISÓRIA DE NR 2018032616010003315952 , COM VALIDADE DE 30 DIAS CONTADOS DA DATA DO COMPROVANTE DE PAGAMENTO. 
POREM NÃO CONSIGO IMPRIMIR A CARTEIRA DEFINITIVA DE PESCA.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379777/ministerio-da-pesca-e-aquicultura/rgp/,rgp ," 
        OLA ESTOU AQUI PARA SABER PORQUE ATE ESTE ESATO MOMENTO, MINHA CARTEIRA NAO ESTA NO SISTEMA PORQUE É DESDE FEVEREIRO DO ANO DE 2016 Q EU DEI ENTRADA E TODA VEZ QUE EU VOU ATE A SUPERINTENDENCIA  ATRAZ DE RESPOSTA, MANDO EU VOLTAR OUTRO DIA...         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378691/ministerio-da-pesca-e-aquicultura/demora-pra-liberar-licenca-definitiva/,DEMORA PRA LIBERAR LICENÇA DEFINITIVA ," 
        BOA TARDE.
FIA A EMISSÃO E PAGAMENTO DA PROVISÓRIA 02/03/2018 E ATÉ HOJE NÃO SAIU A MINHA DEFINITIVA.
BOM O CASO É QUE VIAJO AGORA E A PROVISÓRIA NÃO TEM MAIS UTILIDADE.
PRECISO DELA.
COMO PROCEDER????????????????????????
2018030109360003253731 (PROTOCOLO)         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377747/ministerio-da-pesca-e-aquicultura/site-do-sinpesq-nao-esta-funcionando/,Site do SINPESQ não está funcionando ," 
        Prezado(a), bom dia!
Estou tentando efetuar minha Licença de Pesca Amadora na opção desembarcada e o site não permite selecionar essa opção....isso já está assim à algum tempo.
Poderia verificar esse erro, ou nos dar outra opção para adquirir a mesma?
Fico no aguardo.
Att.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378133/ministerio-da-pesca-e-aquicultura/jose-victal-donanzan/,JOSE VICTAL DONANZAN ," 
        Pescador teve a carteira de pesca suspensa, em 2015 por ter efetuado a renovação, fora do prazo.
Ocorre que após esse período, o mesmo já fez a regulamentação, tendo inclusive  recolhidos os valores e enviado o recurso ao orgão processante.
Requer dessa forma, um posicionamento do andamento de seu recurso.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377177/ministerio-da-pesca-e-aquicultura/carteira-de-pesca/,CARTEIRA DE PESCA ," 
        NO DIA 26 DE MARÇO DE 2018 EFETUEI O PAGAMENTO DE DUAS TAXAS MINHA E DO MEU COMPANHEIRO REFERENTE  A LICENÇA PROVISORIA PARA PESCA AMADORA EMBARCADA, PROTOCOLOS NRS. 2018032607440003314243 E NR 2018032134200003315441,  30 DIAS APOS COMO É SOLICITADO QUE TEMOS QUE IMPRIMIR A DEFINITIVA, MAS NÃO É POSSÍVEL POIS NÃO LIBERAM NO PRAZO, TODOS OS E-MAIS DO SITE RETORNAM E TODOS OS TELS NÃO ATENDEM, SEMPRE TEMOS PESACARIA DA QUAL É EXIGIDA A CARTEIRA, COMO CUMPRIR ESTA EXIGENCIA., SERIA SOMENTE  ARRECADAÇÃO....         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379247/ministerio-da-pesca-e-aquicultura/impressao-da-carteira/,Impressão da carteira ," 
        Paguei a GRU em 30/03/18 e ainda não consegui imprimir a carteira de pesca amadora definitiva.
Como devo Proceder?
Paulo Diehl
RS         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377500/ministerio-da-pesca-e-aquicultura/carteira-definitiva/,Carteira definitiva ," 
        Já se passaram mais de 2 meses após os 30 dias pedidos pelo ministério da pesca e agricultura para a disponibilização da carteira de pesca amadora embarcada.
Site só fica na mesma, não encontro um canal de atendimento efetivo e ainda ""cobram"" a documentação obrigatória nos momentos da atividade.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378573/ministerio-da-pesca-e-aquicultura/paguei-no-dia-15-03-2018-a-gru-no-valor-de-r-60-00-referente/,"paguei no dia 15.03.2018 a gru no valor de R$ 60,00 referente a licença de pesca amadora B "," 
        paguei no dia 15.03.2018 a gru no valor de R$ 60,00 referente a licença de pesca amadora B e até hoje não consigo imprimir a licença definitiva , o que faço?         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379121/ministerio-da-pesca-e-aquicultura/emissao-da-carteirinha-definitiva-de-pesca-amadora/,EMISSÃO DA CARTEIRINHA DEFINITIVA DE PESCA AMADORA ," 
        NÃO CONSIGO IMPRIMIR MINHA CARTEIRINHA DE PESCA AMADORA DEFINITIVA. PAGUEI A TAXA DIA 09.04.2018 E ATÉ O MOMENTO NADA. VOU PESCAR DIA 31.05.18 E A LICENÇA PROVISÓRIA PARA PESCA AMADORA JÁ VAI ESTAR VENCIDA A MAIS DE 30 DIAS.
COMO SOLUCIONAR ESTE PROBLEMA ?         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377254/ministerio-da-pesca-e-aquicultura/imprimir-licenca-definitiva/,imprimir Licença Definitiva ," 
        Não consigo imprimir a licença definitiva
estou com o pagamento feito 
e não consigo, da como se estivesse faltando pagamento
meu protocolo é  2018032006500003298081         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379169/ministerio-da-pesca-e-aquicultura/nao-consigo-emitir-licenca-para-a-pesca-amadora-embarcada-d/,Não consigo emitir Licença para a pesca amadora embarcada - definitiva. ," 
        Paguei a licença em 18/01/2018 as 21:36h via internet  e até hoje (22.05.2018) não consegui imprimir a licença definitiva de pesca amadora.
 Protocolo 2018011820510003191541..         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377482/ministerio-da-pesca-e-aquicultura/carterinha-de-pesca/,carterinha de pesca ," 
        BOA TARDE
Gostaria de saber porque não esta dando para fazer a carterinha de pesca na modalidade desembarcada,eu acho injusto eu ter q pagar um valor  DE 60 REAIS sendo que  só pesco na modalidade desembarcada
Gostaria de alguma justificativa o mais urgente possivel sendo que minha licença para pesca esta vencendo
ATT
SOLDADO RUDINEY - 14ª Cia PE
Tel (67) 3325-4450 - ramal 5805 ou
     (67) 9862-9072         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377678/ministerio-da-pesca-e-aquicultura/carteira-definitiva-nao-consigo-emissao/,CARTEIRA DEFINITIVA NAO CONSIGO EMISSAO ," 
        FOI FEITO PAGTO 05/03/2018 O BOLETO SAI COM VEC.26/03/2018 O PROTOCOLO 2018022621000003243265,         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379901/ministerio-da-pesca-e-aquicultura/lincensa-de-pesca-amadora-embarcada/,Lincensa de Pesca Amadora Embarcada ," 
        Paguei no dia 16/03/2018, em favor do MINISTERIO DA AGRICULTURA PECUARIA E ABA CPF/CNPJ: 396895009343, Doc n. 00190.00009 02942.197001 02479.394179 1 74960000006000 a Licença de Pesca Amadora Embarcada provisória, no entanto, quando passados os 30 dias para emissão da licença definitiva, não consegui imprimi-la.
No site existe um email, onde tento contato e automaticamente ele é recusado - pesca.amadora@mdic.gov.br.
Nº Protocolo: 018031614030003292457         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378463/ministerio-da-pesca-e-aquicultura/carteira-de-pesca-amador/,Carteira de Pesca Amador ," 
        Caros
No SITE do SINPESQ não estou conseguindo imprimir a carteira definitiva de pesca amador.
Protocolo:  2018021621440003224884
Grato
GILSON JOSÉ DA SILVA         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378365/ministerio-da-pesca-e-aquicultura/carteira-de-pesca-amadora-definitiva/,carteira de pesca amadora definitiva ," 
        Fiz a carteira de pesca amadora a mais de 60 dias , esta pago td certinho e o site nao libera a definitiva pra eu imprimir ?
protocolo 2018030818430003276281..         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378500/ministerio-da-pesca-e-aquicultura/carteira-de-pesca-definitiva-nao-disponivel/,Carteira de Pesca Definitiva Não Disponível ," 
        Boa tarde!
Foi realizado o pagamento referente ao protocolo 2018030911340003277734
em 12/03/2018 no entanto ainda não está disponível a carteira definitiva.
O que devo fazer para obter a carteira definitiva?         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378490/ministerio-da-pesca-e-aquicultura/carteirinha-de-pesca-valida-por-1-ano/,CARTEIRINHA DE PESCA VÁLIDA POR 1 ANO ," 
        BOA TARDE,
NÃO ESTOU CONSEGUINDO EMITIR MINHA LICENÇA DEFINITIVA VÁLIDA POR 1 ANO.
A GUIA FOI PAGA DIA 16/03/2018 - R$60,00
NOME: ORLANDO GOULARTE DA SILVA
CPF: 191.813.372-72
PROTOCOLO: 2018031614300003292566
FICO AGUARDANDO RESPOSTA, 
OBRIGADO         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377880/ministerio-da-pesca-e-aquicultura/paguei-a-gru-da-licenca-de-pesca-amadora-embarcada-e-nao-lib/,Paguei a GRU da licença de pesca amadora embarcada e não liberaram a carteira definitiva (anual) ," 
        Bom dia.
Fiz pedido de carteira amadora embarcada no sistema, pelo site (http://pndpa.mdic.gov.br/pndpa/web/pesca_amadora.php), emiti a GRU e fiz o pagamento normalmente na data de 26/02/2018 e após os 30 dias do pagamento efetuado, não houve liberação da minha carteira definitiva (anual).
Meu número do Protocolo é: 2018022620340003243185.
Seguem os dados do pagamento da GRU, conforme anexo:
Banco do Brasil
Nr documento: 22.601
Ag/cod beneficiario: 1607/00333181
Data do pagamento: 26/02/2018
Valor do pagamento: R$ 60,00
Nr autenticação 2.ECF.9E0.1BE.D8D.C38
Nayara Y. Rios         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378315/ministerio-da-pesca-e-aquicultura/licenca-definitiva-de-pesca-amadora/,licença definitiva de pesca amadora ," 
        Fiz o cadastro e pagamento da GRU em 19/03/2018 minha e do meu marido no site e la informa que a Licença definitiva saia em 30 dias apos o pagamento enquanto isso saia a provisoria, só que ate agora não consigo imprimir a guia definitiva que é valida por 1 ano, toda vez que entro na opção de imprimir a definitiva ele encaminha para a provisoria, minha viagem de pesca amadora esta marcada para Junho e gostaria de resolver esse problema ate la, os telefones não atendem e e-mail informado volta,         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378768/ministerio-da-pesca-e-aquicultura/carteira-de-psca-amadora-definitiva/,CARTEIRA DE PSCA AMADORA DEFINITIVA ," 
        GOSTARIA DE SABER O POQUÊ NÃO CONSIGO IMPRIMIR MINHA CARTEIRA DE PESCA AMADADORA DEFINITIVA, SENDO QUE EFETUEI O PAGAMENTO EM FEVEREIRO DESDE ANO (2018), 
ESTOU INDO PESCAR E PRECISO DELA COM URGÊNCIA.
DADOS;
NOME: FABRÍCIO HENDRIGO SILVA SOARES
CPF: 016.103.056-47
PROTOCOLO: 2018022713410003245705
AGIARDO POR RESPOSTAS.
Sds.,         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379208/ministerio-da-pesca-e-aquicultura/carteirinha-de-pescador-amador/,Carteirinha de pescador amador ," 
        Olá, paguei a taxa (GRU) para carteirinha de pescador amador, porém não consigo imprimir a mesma. O que fazer?
Protocolo nº 2018032522190003314154         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/377170/ministerio-da-pesca-e-aquicultura/carteira-permanente-nao-e-gerada-no-site/,carteira permanente nao é gerada no site ," 
        boa tarde
Fiz meu cadastro dia 13/01/2018 e tirei minha guia de R$60,00 e ela foi paga dia 15/01/2018. Tirei a licença provisória no site um mês depois. Porem agora nao consigo tirar a licença permanente e nao consigo nenhum retorno por email do site da agricultura. Estou tentando tirar a guia e enviando vários emails pra la sem retorno.
Aguardo uma posicao         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378285/ministerio-da-pesca-e-aquicultura/nao-consigo-imprimir-minha-licenca-de-pesca-amadora/,NÃO CONSIGO IMPRIMIR MINHA LICENÇA DE PESCA AMADORA ," 
        Não consigo imprimir licença definitiva de pesca amadora.
Paguei a licença em 16/03/2018 e até hoje não consegui imprimir a licença definitiva de pesca amadora.
Protocolo 2018021609120003223260.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/379937/ministerio-da-pesca-e-aquicultura/foi-pago-gru-em-08-10-2017-ainda-nao-consta-no-sistema-sinpe/,Foi pago GRU em 08/10/2017 ainda não consta no sistema SINPESQ ," 
        Prezados, No dia 08/10/2017 conforme Protocolo-2017090805410003095733 e comprovante pagamento, foi pago GRU para licença de pesca amadora, consultando sistema SINPESQ  ainda consta aguardando pagamento do GRU, gostaria de saber o que sera feito para regularizar situação.         "
http://www.mpa.gov.br,https://cidadao.reclameaqui.com.br/378704/ministerio-da-pesca-e-aquicultura/demora-de-liberacao-da-carteirinha-de-pescador/,DEMORA DE LIBERAÇÃO DA CARTEIRINHA DE PESCADOR ," 
        BOM DIA 
TIREI MINHA CARTEIRINHA DE PESCADOR HA QUASE DOIS MESES, MAS ATE AGORA NÃO FOI LIBERADA.
PROTOCOLO: 2018032409290003312392
CPF: 66943744534         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/359668/ministerio-da-previdencia-social/esocial/,esocial ," 
        Estou há mais de vinte quatro horas tentando pagar o esocial mas o sistema fica rodando sem que eu consiga ter acesso ao sistema.
Já troquei de computador, inclusive tentei pelo celular e por meio de uma infinidade de navegadores.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/356730/ministerio-da-previdencia-social/sonegacao-de-informacao-e-abuso/,Sonegação de informação e abuso ," 
        Meu pai faleceu dia 11 de setembro 2017, entrei em contato via 135 no dia 14/09 as 17:58. Não me derem outra opção senão agendar a solicitação para o dia 11 de dezembro as 10H15.
Depois de 40 dias acabei indo lá ni INSS - travessa da lapa Curitiba, porque é muito tempo para a minha mae ficar sem salario algum, sem contar que eu estou desempregada depois de 11 anos empregada na mesma empresa.
Na sede do INSS travessa da lapa, o atendente falou que poderia ser feito via internet, pois o meu pai ja era aposentado. Fiquei o pedido do dia 23/10 e levei lá dia 24/10. A atendente Irene - guiche 4 da sede travessa da lapa, atualizou o cadastro da minha mae e pegou a copia de toda a documentação.
No dia 4 de dezembro deram o pedido como indeferido, liguei no dia 11 dezembro e dai que fiquei sabendo e que eu teria que abrir outro pedido se eu assim desejasse. Ou seja maaaais 30 dias.No 135 falaram que foi indeferido por divergencias de documentos mas não sabia exatamente. Fui na agencia travessa da lapa em Curitiba as 11:40, Falei novamente com a mesma atendente do dia 24/10, a Irene e ela também informou que não tinha como verificar, a pessoa que faz o atendimento via internet em TODA a agencia só trabalha as 7h as 13h e não estava mais lá, devido a demora do atendimento. Pedi para falar com o responsável, mas a Irene informou que somente seria possível reclamar na sede Joao Negrao 5 andar.
Falei novamente com o atendente João Batista do Guiche 3 e o mesmo informou que o gerente estava em treinamento e só voltava segunda, não tinha ninguém para ficar no lugar. Ele mentiu, claro, quando fui na Sede João Negue para falar com a gerencia, nem o recepcionista Roberto e nem a vigilante Sirley Perreira da Rocha me deixaram subir no 5 andar. Se eu quisesse falar com o gerente tinha que ser solicitado pelo gerente da agencia correspondente ou substituto.
Vollllteiiiii na agencia Travessa da lapa e o João Batista guiche 3, depois de muita insistência chamou o substituto Luiz Miguel para falar comigo. Isso que a Vigilante que informou que o belíssimo gerente estava de férias, não em treinamento que nem o Joao Batista falou. Mentiroso.
O Substituto Luiz Miguel informou que somente o unico funcionario da agencia para informar e so no dia seguinte pela manha e que a agencia esta com poucos funcionarios e estava lento o atendimento mesmo.
Aposto que dignissimo gerente ao inves de saisse de férias e fizesse o seu trabalho não tinha tanto funcionario malandro lá. 
Moral da história:
 1- O atendimento 135 sonega a informação que é possivel fazer via internet a solicitação de pensao por morte,
2- E mesmo que faça os funcionários vão cancelar de qualquer maneira sem nenhum comunicado para o usuário....com  qualquer informação de inconsistência que ninguém vai saber qual é. Talvez uma cartinha daqui uns 30 dias...justificando que vc terá que abrir outra solicitação palhaço
3- Vai ter que aguardar 3 meses só para agendar o pedido de pensão
4- Mais 60 dias para validarem o pedido que foi feito na própria agencia...ou seja, podem cancelar, absurdo!!!!!!!!!
5- Funcionários mentem descaradamente e a gerencia so viajando...
6- Gerencias que negam o atendimento....cade a midia falando da droga de atendimento do INSS?
7 - A atendente no 135 não abriu a reclamação pois o sistema estaria fora o dia inteiro, desligou na minha cara, sendo que eu pedi para falar com um supervisor.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/376978/ministerio-da-previdencia-social/extrato-cnis-nao-carrega/,EXTRATO CNIS NÃO CARREGA ," 
        PRECISO IMPRIMIR EXTRATO DA CONTRIBUIÇÃO PREVIDENCIARIA, MAS SEMPRE DA ERRO E PEDE PARA TENTAR NOVAMENTE MAIS TARDE, ISSO JÁ FAZ DUAS SEMANAS         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/362244/ministerio-da-previdencia-social/bug-no-esocial-nao-permite-editar-a-competencia-de-dezembro/,Bug no Esocial não permite editar a competência de Dezembro/2017 ," 
        Estou tentando pagar os tributos de minha empregada doméstica mas ao clicar na competência de dezembro/2017 e no nome dela para inserir horas extras e descontos, o sistema leva para uma página com a mensagem: ""O eSocial é um projeto do Governo Federal que vai unificar o envio de informações das relações de trabalho.
A Emenda Constitucional nº 72, de 2 de abril de 2013, alterou a redação do parágrafo único do art. 7º da Constituição Federal para estender aos trabalhadores domésticos direitos trabalhistas antes afetos apenas aos trabalhadores urbanos e rurais. Outros direitos foram regulamentados através da Lei Complementar nº 150, de 1º de junho de 2015.
Para facilitar o cumprimento das novas obrigações criadas, essa lei determinou a implantação do Simples
Doméstico, que define um regime unificado para pagamento de todos os tributos, FGTS e demais encargos. Foi prevista também a criação de um sistema eletrônico, onde o empregador doméstico deverá informar as obrigações trabalhistas, previdenciárias, fiscais, de apuração de tributos e do FGTS.
O uso do sistema é obrigatório desde 1º de outubro de 2015 e as informações nele prestadas têm caráter declaratório, constituindo instrumento hábil e suficiente para a exigência dos tributos e encargos trabalhistas delas resultantes e que não tenham sido recolhidos no prazo consignado para pagamento.""
E não consigo mais ir para lugar algum. Só tenho a opção de encerrar a folha com o valor padrão sem inserir outras informações.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/332738/ministerio-da-previdencia-social/falta-de-organizacao-no-atendimento-e-desrespeito-com-os-usu/,Falta de organização no atendimento e desrespeito com os usuários ," 
        No dia de hoje precisei ir a uma agência do INSS,fui na de Nova Odessa por ser a cidade que resido. Precisava de informações sobre uma senha para conseguir o demonstrativo de 2016 de minha mãe ( aposentada).
Chegando lá, com ela, uma senhor a de quase 70 anos, fizeram duas filas, uma para os da perícia e outra pra todos os demais casos.
Impressionante a falta de bom censo, somente uma moça para atender todo aquele povo ( muito simpatica e educada por sinal). No entanto a fila dos demais não andava, pois só era atendido os agendamentos. Faltou do responsavel pela agencia bom censo, pois podiam pelo menos chamar  dois da perícia e um dos demais assuntos. 
Nunca essa fila terminava... pois cada hora chegava um com perícia agendada e esse era "" prioridade"".
Um absurdo... mais de uma hora numa fila com minha mãe pra me informarem como realizar o processo e conseguir o extrato pela internet ( senha).
Mas o pior é agora ... acabou a fila e o guarda colocou a gente proximo ao balcão.
Uma responsável pela agencia ( Marilda ou Marilza)... se achando  tão importante pediu para retirar a fila de lá para desencostarmos do balcão.
Gostaria que essa funcionária pública fosse orientada que... nós pagamos o salario dela e tudo aquilo que há naquele predio.
E que ela como responsavel se preocupasse com a organização para melhor andamento e não ficar mudando a fila e os idosos que lá estão de local. Funcionário está faltando em todas repartições públicas .. quem tá fazendo corpo mole é ela que não vai lá "" colocar"" a mão na massa e organizar o atendimento.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/362068/ministerio-da-previdencia-social/inss/,Inss ," 
        Estou tentando imprimir o CNIS pelo site do INSS, Meu INSS, mas não funciona. Há várias reclamações do não funcionamento. Estou tentando desde o ano passado e não consigo. Necessito imprimir o CNIS para levar para dar entrada na aposentadoria. Como devo proceder? Como o governo fornece um site exclusivo para o segurado e este não funciona. É um falta de respeito ao cidadão, que paga o INSS em dia e quando necessita de um serviço esse não lhe atende. Como devo proceder?         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/328474/ministerio-da-previdencia-social/processo-aposentadoria-tempo-de-contribuicao/,processo aposentadoria tempo de contribuição ," 
        solicito informações sobre minha aposentadoria n-166167402-7 o qual a 1 composição adjunta da 7 junta de recursos me deu causa ganha no processo de aposentadoria e foi enviado para  sessão de reconhecimento de direito não cabendo mais recurso e enviado para agencia atibaia em 30/08 e ate o momento ja fui tres vezes na agencia aonde me comunicaram que esta em fase  de implantação que estão com falta de funcionario mais ja faz oito meses e ainda não recebi solicito providencias urgente fui despejado estou morando de favor com direito a receber sem mais         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/376490/ministerio-da-previdencia-social/para-que-serve-o-atendimento-virtual-desse-ministerio/,Para que serve o atendimento virtual Desse Ministério? ," 
        Senhores, boa tarde. 
É difícil mesmo nesse país vislumbrar ainda que tardio o respeito com a dignidade do aposentado, que outrora contribuiu para riqueza e grandeza dessa nação. Antes, no passado não muito remoto, havia alguns site que quando o aposentado inseria o número do benefício, nome da mãe mais cpf era possível acessar o demonstrativo do benefício relativo aquele mês, bem como o histórico do pagamento de um eventual período. Acredito que houve necessidade de melhorias e segurança para manter a privacidade de informações pessoais, no entanto esse site criado por V. Sas., em nada ajudou a maioria das pessoas de minha geração, pois a cada tentativa e acesso, é necessário um cadastramento, onde muitas das vezes o Sistema pede a confirmação de informações cujo alternativas não dizem respeito ao solicitante do cadastro. Mesmo após diversas tentativas, o sistema gera uma senha provisória que não serve para nada, com essa senha nem o login conseguimos fazer. No dia 27/04/2018 buscando validar uma senha provisória através do 135 fui direcionado para uma fila extensa cujo demora seria superior a 40 minutos, (protocolo nª. CRU 201813401516)  desisti, mas precisava de um informativo afins de IR então no dia 29/04/2018 depois de muitas tentativas junto ao site apresentado como de fácil utilização, consegui gerar a senha provisória 9222173 o que para nada serviu, a não ser, aumentar ainda mais o descrédito que tenho nesses sistema apresentados por V. Sas. tentei novo contato ""135"" surpresa, aos domingos esse serviço não funciona, alias como quase todos os serviços públicos nesse pais que parece não funcionar dia algum. Lamentável é ao chegar em um balcão para o atendimento, vemos claro uma placa, podendo até não ser esse o intuito, mas é o que parece, intimidar  dizendo ser crime o desacato a um funcionário público, descrevendo ali as possíveis penas ao infrator, no entanto não vemos nada mencionando o respeito devido, ao, nesse caso aposentado e contribuinte, enfim, tenho um número de benefício, mas não consigo acessar dentro da ferramente que me foi disponibilizado nenhuma informação, onde está a melhoria que foi criada junto a implantação desse sistema?         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/330604/ministerio-da-previdencia-social/demora-do-auxilio-maternidade-para-desempregado/,Demora do auxilio maternidade para desempregado ," 
        Consegui dar entrada no auxilio maternidade em outra cidade trinta dias apos o nascimento da minha bebê, pois na cidade a onde moro estava agendando para quatro meses depois do nascimento da minha filha. já  faz dois meses que dei entrada e até agora nada de resposta, estou desempregada e tenho três filhos, a situação está difícil e eu não posso nem trabalhar.         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/352232/ministerio-da-previdencia-social/mensagens-de-erro-do-site-esocial-sao-incompreensiveis/,Mensagens de erro do site Esocial são incompreensiveis ," 
        Desde julho estou tentando emitir os guias de pagamento de 4 empregadas e o sistema só gera mensagens de erros sem sentido.
Utilizo o Esocial desde o início, emitindo todas as guias e efetuando todos os pagamentos devidos.
Desde julho-17 não consigo fechar a folha no sistema.Já entrei inúmeras vezes, com esperança do problema técnico ter sido resolvido, mas em vão.
A mensagem padrão é: ""Não foi localizado um evento de remuneração do trabalhador para o período e com mesmo demonstrativo de pagamento. Ação sugerida: Deve ser um valor atribuído pela fonte pagadora em 2-1202 ou S-1206 etc....""
Não alterei nada em relação aos meses anteriores, e por causa deste erro não consigo evoluir.
Não há um telefone de suporte ou canal de atendimento para resolver o problema.
Estou sem saber como resolver....isto é um des-serviço. 
É urgente alterar as mensagens e orientar corretamente o usuário. Pesquisei na internet e muitas pessoas estão com o mesmo problema, inclusive com a mesma mensagem de erro.
Gentileza orientar e exigir o Esocial um site à altura do serviço, pois envolve centenas de milhares de usuários no Brasil, que querer seguir o procedimento correto...
Grata.
Anacristina de Carvalho Lugli         "
http://http://www.previdenciasocial.gov.br,https://cidadao.reclameaqui.com.br/348263/ministerio-da-previdencia-social/que-pericia-e-essa-que-nao-examina-nem-se-quer-olha-um-pacie/,"Que pericia é essa que não examina, nem se quer olha um paciente. "," 
        Hoje estive em uma pericia do inss e é a segunda vez que passo por esse medico joão carlos b veloso cremepe 12963 da Ultima me concedeu 2 meses sendo que ja venho afastada por 5 anos, vivo sendo internada, tenho laudos e exames de diversos medicos, ainda nem sei o resultado da pericia mais ele se quer me examinou, Não abriu meus exames , não olhou meu peso tenho desnutricao, anemia severa e ciclos infecciosos constantes, ele Não leu meu resumo de alta( tive alta a 24 hrs de internacao hospitalar), ele Não disse ou fez nada, nem me olhou...so pediu meu rg, fez umas anotações, e me mandou ver o resultado no site a noite, estava passando mal, fui amparada por outros funcionarios da agencia muito Solicitos e educados....
Que o perito tem a atribuicao de verificar e atestar a incapacidade sabemos, porém para isso ele precisa examinar o paciente, ele é rispido, grosseiro, nem te olha parece que Você foi ali e esta forjando tudo, independente do resultado da pericia vou atras de denunciar, ele não pode continuar cometendo arbitrariedades com as pessoas dessa forma, vou ao crm, ouvidoria do inss e se Necessario vou a justiça.         "
